Time;BuienRadar;OpenWeatherMap;AccuWeather;WeatherAPI;WeatherBitIO;Meteomatics;Aeris;Foreca
1652784301;1021.3;1021;-1000;1021.0;1019.51;-1000;-1000;-1000
1652784601;1021.3;1021;-1000;1021.0;1019.51;-1000;-1000;-1000
1652784901;1021.3;1021;-1000;1021.0;1019.51;-1000;-1000;-1000
1652785201;1021.3;1021;-1000;1021.0;1019.51;-1000;-1000;-1000
1652785501;1021.3;1021;-1000;1021.0;1019.51;-1000;-1000;-1000
1652785801;1021.3;1021;-1000;1021.0;1019.51;-1000;-1000;-1000
1652786101;1021.2;1021;-1000;1021.0;1019.51;-1000;-1000;-1000
1652786401;1021.2;1021;-1000;1021.0;1019.51;-1000;-1000;-1000
1652786701;1021.2;1021;-1000;1021.0;1019.51;-1000;-1000;-1000
1652787001;1021.2;1021;-1000;1021.0;1019.39;-1000;-1000;-1000
1652787301;1021.2;1021;-1000;1021.0;1019.39;-1000;-1000;-1000
1652787601;1021.2;1021;-1000;1021.0;1019.39;-1000;-1000;-1000
1652787901;1021.2;1021;-1000;1021.0;1019.39;-1000;-1000;-1000
1652788700;1021.2;1021;-1000;1021.0;1019.39;-1000;-1000;-1000
1652788801;1021.2;1021;-1000;1021.0;1019.39;-1000;-1000;-1000
1652789101;1021.1;1021;-1000;1021.0;1019.39;-1000;-1000;-1000
1652789401;1021.1;1021;-1000;1021.0;1019.39;-1000;-1000;-1000
1652789701;1021.2;1021;-1000;1021.0;1019.39;-1000;-1000;-1000
1652790001;1021.2;1021;-1000;1021.0;1019.39;-1000;-1000;-1000
1652790301;1021.2;1021;-1000;1021.0;1019.39;-1000;-1000;-1000
1652790601;1021.2;1021;-1000;1021.0;1019.06;-1000;-1000;-1000
1652790901;1021.1;1021;-1000;1021.0;1019.06;-1000;-1000;-1000
1652791201;1021.1;1021;-1000;1021.0;1019.06;-1000;-1000;-1000
1652791501;1021.0;1021;-1000;1021.0;1019.06;-1000;-1000;-1000
1652791801;1021.0;1021;-1000;1021.0;1019.06;-1000;-1000;-1000
1652792101;1020.9;1021;-1000;1021.0;1019.06;-1000;-1000;-1000
1652792401;1020.9;1021;-1000;1021.0;1019.06;-1000;-1000;-1000
1652792701;1020.8;1021;-1000;1021.0;1019.06;-1000;-1000;-1000
1652793001;1020.8;1021;-1000;1021.0;1019.06;-1000;-1000;-1000
1652793301;1020.8;1021;-1000;1021.0;1019.06;-1000;-1000;-1000
1652793601;1020.8;1021;-1000;1021.0;1019.06;-1000;-1000;-1000
1652793901;1020.7;1021;-1000;1021.0;1019.11;-1000;-1000;-1000
1652794201;1020.6;1021;-1000;1021.0;1019.11;-1000;-1000;-1000
1652794501;1020.6;1021;-1000;1021.0;1019.11;-1000;-1000;-1000
1652794801;1020.6;1020;-1000;1021.0;1019.01;-1000;-1000;-1000
1652795101;1020.5;1020;-1000;1021.0;1019.01;-1000;-1000;-1000
1652795401;1020.5;1020;-1000;1021.0;1019.01;-1000;-1000;-1000
1652795701;1020.5;1020;-1000;1021.0;1019.01;-1000;-1000;-1000
1652796001;1020.5;1020;-1000;1021.0;1019.01;-1000;-1000;-1000
